date,inundation_km2,population_exposed_est,crop_exposed_km2,rangeland_exposed_km2,cattle_exposure_index,flooded_cells,health_facilities_exposed
2020-08-22,26.74932291604138,0.0,0.0,2.134654780514701,823395.6225586577,501,0
2020-08-23,5.923604087004296,0.0,0.0,0.3735432520953542,336067.41836029413,111,0
2020-08-24,97.36752398519234,0.0,0.3737975948396453,12.016629526977956,3551486.648398922,1824,0
2020-08-25,84.77926564247409,0.0,0.2671036784095026,12.8178037083061,2758616.467889427,1588,0
2020-08-26,86.49896021418708,0.0,0.6898723608205223,13.600497021660173,3399929.218141441,1621,0
2020-08-27,104.23994625446232,0.0,4.796007159647219,19.0418811388894,3550669.3073270693,1953,0
2020-08-28,5.411933017202501,0.0,0.7415162198365987,3.8767536482560985,473371.51469448634,102,0
2020-08-29,6.1383768761608035,0.0,0.10567993901692803,1.3336614379221476,151948.79950094555,115,0
2020-08-30,2.6696712962130387,0.0,0.0,0.37374834585941297,66425.27845932374,50,0
2020-09-01,70.76052366396274,0.0,0.10684597895417117,7.787696113284697,5344620.325412993,1327,0
2020-09-02,106.5288745184793,0.0,2.5093491496225786,16.127629077322574,3178184.478019872,1995,0
2020-09-03,354.29751738176066,441.4348831176758,20.44145376259866,114.72640940375574,20863106.50772481,6648,1
2020-09-04,366.6944061345347,493.802541911602,20.8446004515077,68.8329653331407,15785927.15979875,6882,1
2020-09-05,606.7417420430191,1618.2345175221562,44.73593914357907,155.3359050442209,29595844.884722672,11399,1
2020-09-06,195.10019634648307,874.0821205973625,6.934381830789268,51.293011746438346,6085552.066832981,3666,1
2020-09-07,102.31040466493505,0.0,26.226673700294167,38.795092699047885,4917332.159317957,1926,0
2020-09-08,118.11213677153697,10.79549503326416,8.001553349860002,34.43534259264735,5186543.933893937,2219,0
2020-09-09,275.3776705763453,0.0804779976606369,26.020057412571667,66.35489002538365,9909529.772755329,5166,0
2020-09-10,877.5397623920118,525.5708536542952,39.24775223850958,308.07757877515434,46152593.12881069,16512,1
2020-09-11,637.3720587187744,17.704667672514915,75.0667292837401,214.90713390441553,36630371.17374363,11987,0
2020-09-12,797.8153676221389,121.61133428663015,70.0697846817304,287.70858904831744,47118602.669340804,15002,0
2020-09-13,309.8519064917915,7.238579109311104,39.322525218532924,119.49137273391597,13998305.233414987,5826,0
2020-09-14,471.59858269553996,1148.5612156838179,44.38870914839141,187.12822845554317,25030462.750043016,8859,1
2020-09-15,293.90009279411373,7.88792496919632,26.880968586330695,71.13962189639085,16364791.135965478,5516,0
2020-09-16,655.4968561622252,1056.5564548745751,59.20789323026106,184.74988634520855,37004162.732500955,12309,3
2020-09-17,711.3782719384948,94.80062524229288,43.60926046395336,193.1748399448562,40241900.14933723,13363,1
2020-09-18,714.1801139730555,2.4712760895490646,64.08863066351371,161.66606505056438,44183443.843207136,13417,0
2020-09-19,681.0922794927073,2.3907980918884277,45.66914922961915,143.87823355308433,44284219.765222244,12790,0
2020-09-20,443.076026990515,0.0,32.183881680839114,77.2449139112985,27556178.11039355,8317,0
2020-09-21,492.0559576911068,46.71679353713989,28.82406381634387,84.80466862222785,31070175.44876731,9234,0
2020-09-22,349.1564033791543,1971.231465227902,15.818402538414109,67.78115871711462,16817284.526437152,6560,3
2020-09-23,309.4175041065159,350.7391246855259,7.888539050869201,77.48412585892011,14327068.600738503,5807,3
2020-09-24,296.7639288393271,30.682125002145767,6.451278733170717,64.57608585602816,13760183.828397563,5569,1
2020-09-25,300.7906676391588,4.480463027954102,12.16740172032376,52.10181159577944,14639126.20762467,5639,0
2020-09-26,544.3829593712193,1858.13085129112,24.90048683502525,135.08734859145292,30447342.75066072,10245,1
2020-09-27,396.07013120393907,104.82988577336073,40.07243988903983,77.7451681159261,19346726.022976026,7447,1
2020-09-28,676.4411167524387,1712.4800890311599,42.25795731377963,200.2610177840465,37001395.62810661,12740,5
2020-09-29,267.7788103393929,15.841884806752205,27.994952028690555,90.8925048965385,9822079.067270536,5038,0
2020-09-30,173.53930630513258,3.7071839943528175,7.697752245332606,33.33213372436217,13143764.53944606,3260,0
2020-10-01,96.51918467970407,14.820627726614475,5.646260891432462,41.13036579359046,4632131.101102095,1818,0
2020-10-02,335.57790519823914,0.3910520076751709,8.350087001864475,58.91614459846268,19736983.05498054,6296,0
2020-10-03,572.4631198266864,127.61995038762689,31.391254301468614,253.0918151165442,36914305.89932261,10782,0
2020-10-04,385.5606082235557,437.55928033590317,22.25768206424698,106.37713402601639,20266884.171844848,7235,0
2020-10-05,946.8202757489738,332.65916231554,60.09680419948497,304.48033960309596,60700006.23250596,17854,1
2020-10-06,532.4555587071354,267.30271445121616,66.66137992194191,143.7436028434205,34161525.85866471,10020,0
2020-10-07,785.4237378514484,2501.269280272536,102.63958921770539,299.49755076453954,52562060.42028394,14794,1
2020-10-08,402.10065834670246,526.3487369697541,56.74858410843049,149.2154690164137,30064291.138232872,7579,0
2020-10-09,474.84324645864433,1807.1443714033812,80.98661240337131,175.3896463886558,36050773.09209089,8948,2
2020-10-10,601.6644052728316,1266.3362852418795,65.0062116610478,335.6799866627943,48818586.26593527,11360,4
2020-10-11,568.017687447243,1487.696880042553,77.55686314246665,174.5567964103098,38915444.177105784,10693,1
2020-10-12,1244.024281168916,5062.930992666632,84.56083761691265,525.5517854898561,87258354.8157023,23467,9
2020-10-13,583.029007523414,1245.2332062274218,61.936323631147154,161.5367676471183,40497002.419907406,10973,1
2020-10-14,822.3969517190466,1394.7675821315497,76.61674971063644,303.01261468402146,61868590.29025768,15494,4
2020-10-15,406.3709701958101,186.59283837862313,54.072755775141886,173.58158897148283,32159584.87839645,7664,0
2020-10-16,765.8232043702168,1264.9330953937024,84.76600281694577,267.246271258048,56417332.47992296,14401,2
2020-10-17,739.0054272233698,3106.1366792814806,104.48595113493437,376.7275658913982,44335365.64201994,13933,7
2020-10-18,492.27757094033296,1688.3731978163123,66.94932758577676,153.80079747550027,18217567.64954491,9248,3
2020-10-19,422.38947559824294,2898.5763212749735,58.8817077368176,196.85202302601908,23675752.00328987,7960,6
2020-10-20,359.54715010251135,431.94462648034096,69.83724266672029,142.41750546594608,20336723.056155264,6775,0
2020-10-21,555.1478464496864,3675.7928352467716,116.70993036412774,261.038601043051,32384733.75518567,10454,5
2020-10-22,54.849107978303586,114.22765327244997,9.825965365499957,50.14809588571462,3743278.1393612195,1039,0
2020-10-23,629.9738367706223,550.5163124799728,96.53608379437195,186.64547920170114,45364342.69346567,11856,2
2020-10-24,549.3221320667658,236.5657374970615,50.61612747327743,150.33588611821241,40403301.66966556,10336,2
2020-10-25,748.6789958280361,1470.6794823259115,101.7963370055157,231.08368117153105,59648631.156214125,14082,2
2020-10-26,589.4015884790726,1591.882346929051,87.68471903514671,259.5911734398641,39453354.28861898,11110,2
2020-10-27,503.38775875708524,195.43414470553398,84.89249981898709,149.43618122529162,37903598.493631035,9479,0
2020-10-28,812.2626533103452,981.9725903114304,131.4503137985303,359.1006012528269,60304243.89018498,15330,0
2020-10-29,714.6252075693401,758.7496651206166,138.53998565382767,335.3267142518534,54352414.44680124,13481,0
2020-10-30,677.3914670114356,2426.3538161646575,136.9144829020297,314.27129952395427,57140570.29681034,12780,0
2020-10-31,288.45116725227916,228.1794949695468,65.84033725106825,149.32788217284516,22256146.825104285,5453,0
2020-11-01,316.9875797989693,194.19853565096855,59.991623311814,116.40769745746175,24386315.915087726,5972,0
2020-11-02,471.09653977410466,729.1220536092296,41.003187332907025,187.28084173484834,27978350.991532072,8856,1
2020-11-03,710.6175368073559,1161.5155592178926,66.6940504765263,211.5096436111873,45055688.40044298,13355,2
2020-11-04,1299.3106510474418,4196.965193165466,163.9955714598014,624.3720561038855,96683080.4121321,24478,5
2020-11-05,1046.9856774093769,2785.7217668294907,141.7778085084277,414.6492803450946,72130655.75298299,19718,2
2020-11-06,1260.5317047076485,2862.573431524448,196.7953784876612,622.4683591843761,96256949.47940964,23758,5
2020-11-07,752.9155369190962,774.1757181072608,123.97374223201241,349.8947508145693,52892141.70020422,14197,0
2020-11-08,695.7669238429186,1104.950485829264,103.14108031951749,377.31747828744176,61138622.42219405,13125,1
2020-11-09,419.25310887532913,683.223885028623,54.28147407589586,269.4402034303766,29722678.475492336,7917,0
2020-11-10,667.185263788448,588.2882605027407,45.26740581257687,282.26752753005854,53139206.76217372,12561,0
2020-11-11,1355.235519718192,4804.397586014122,151.25935540750243,765.3712665430833,111299357.42568392,25598,8
2020-11-12,1097.7094007984128,2477.429273747839,125.4951246130721,504.8414776074457,84145981.99485771,20698,5
2020-11-13,2233.5094725634963,9226.872751740739,249.35735791490384,1186.13893747739,151744097.30347547,42177,12
2020-11-14,1127.631653487203,1934.0539776682854,164.05169253955063,567.1849578381812,76642439.16931286,21259,1
2020-11-15,1991.8436807195508,11554.083775984123,226.0948458927794,1064.923413615464,127333467.91442847,37562,15
2020-11-16,1010.8519090379832,2197.007722695358,174.50203822022814,583.6000436923883,69506403.2055199,19082,2
2020-11-17,1541.0391518330816,4349.961720556952,176.14776748298786,778.0931255101352,106348637.43290788,29040,4
2020-11-18,1389.433094893597,3898.0912138614804,216.9352172188871,783.9257207563247,100540522.08279979,26229,4
2020-11-19,1297.2108962467037,4560.894628692418,104.27094726874392,503.8394490309862,88115916.93795194,24415,4
2020-11-20,2438.989702512976,11008.295782647096,256.9589080925757,1145.053004402682,164278288.22258133,46021,14
2020-11-21,1432.4656689524086,3127.9262906778604,171.77246854180692,631.643516169584,106009766.21879496,26975,3
2020-11-22,2651.5852050467006,15145.814528827555,258.1065268271923,1286.5616471794672,169091419.76396653,50003,21
2020-11-23,1355.8933764849494,1817.2538127601147,175.38487871900043,620.2448372716987,97186702.48129177,25550,2
2020-11-24,2193.107867049201,12575.40068621654,199.26100807168723,1083.0716334990257,139314602.3252291,41335,19
2020-11-25,1054.7109882759687,4761.500140503049,127.3283940797526,499.66938738561623,70629421.86751004,19886,5
2020-11-26,1244.9077969224347,5853.992221435532,97.0348924913727,550.4764435193681,75126627.29805113,23442,6
2020-11-27,1271.8590884362775,6567.246643839404,126.26188710718476,691.38037449227,74973142.95792747,23980,9
2020-11-28,1270.2486178552715,4922.635693971068,76.14752591872679,563.5020634444153,71287651.33710468,23909,6
2020-11-29,1835.2373378127857,7011.893626158126,128.8707601704752,920.4556943206715,122796213.97370513,34653,11
2020-11-30,1111.4156689168924,1733.7534509636462,82.69190975914105,517.7042719716305,73327157.62492916,20954,3
2020-12-01,1821.9211683818069,9114.599467310589,110.65791186416926,910.9442985939813,113787369.10882187,34376,12
2020-12-02,1526.525602456069,4921.762205420528,98.90198481960262,699.4181770258142,92507924.45398852,28783,5
2020-12-03,1909.3199313839127,11909.234363470692,98.90960304324263,956.2466523497728,102925865.57296513,36006,13
2020-12-04,1350.2645347296777,6668.082333527971,67.4615029836277,667.930739933418,73211431.1524952,25487,10
2020-12-05,1465.317079897122,5536.320116051938,88.50875509892118,658.4641691964135,86069705.89472815,27620,8
2020-12-06,2251.8917126780007,10563.78706797352,96.50534093563259,996.8365911089926,134920343.1464391,42472,14
2020-12-07,1443.9793384369607,1030.2283072103746,93.01444813487092,600.9008694721804,91340048.58148283,27189,2
2020-12-08,2339.507758897091,13174.896497183945,100.42124363857404,1137.7878514403394,120560969.81764686,44123,17
2020-12-09,1016.9737758128109,538.3933778596111,61.24165958818694,393.4245846587035,57578178.89478707,19161,3
2020-12-10,1481.0865259149425,5248.2900371700525,55.20789168086654,645.0794102229852,81765876.35143477,27892,6
2020-12-11,1196.682824068966,3839.089372395072,42.78246877164643,464.78885013766654,65964210.79531192,22554,6
2020-12-12,1742.5841018409822,5736.672121942509,74.88833242776857,767.6194969349139,101745433.8271005,32831,6
2020-12-13,1783.4848943574993,9229.410916610155,43.8057930522284,770.6713957473421,91358566.9854034,33624,11
2020-12-14,1526.0262379380854,5614.53831538558,58.26356805277655,553.9250313487435,85180463.20239161,28730,6
2020-12-15,2644.9250278209197,14631.025493516121,62.565036795413086,1205.578497594085,127454229.56581435,49877,17
2020-12-16,1518.204885005167,3631.523199378513,58.56103615320378,549.9958340480069,84604420.30534728,28595,6
2020-12-17,2904.2322359243467,16454.458583719097,78.180027728376,1461.8339070075408,139169400.32773483,54769,18
2020-12-18,1393.4075385206154,5855.184430648107,43.97210390817319,552.305913383935,73214378.6592453,26272,9
2020-12-19,2052.2978895179162,9809.579151560087,53.77251318361285,1029.0458249994458,102899021.96092775,38710,13
2020-12-20,1300.6211578597024,5914.968871964142,24.076819511388177,532.7138147064443,65587748.36447459,24529,9
2020-12-21,1680.6460243627869,5605.628686092794,41.056251821330086,831.1626011916674,85217211.43192714,31664,8
2020-12-22,1392.0213115767365,4510.243423792534,39.56874622220753,564.0678922066263,76508474.87877293,26195,6
2020-12-23,1087.8566537911304,212.74625781178474,36.82141615909697,382.94540859445164,61007240.058676206,20458,0
2020-12-24,1604.6599284168499,2081.0867853863165,58.93878008646049,690.7493690747998,86911686.01600656,30242,2
2020-12-25,1370.5415316132944,4693.257340116426,34.45257410471513,579.7325308734142,69058591.5070878,25854,5
2020-12-26,2765.6710570848036,14018.512151114643,64.67408524450727,1527.0176946163315,127251469.41637294,52191,20
2020-12-27,1739.2923896424886,7253.682026676834,27.971210593673135,832.8972734163269,80556630.46045175,32823,9
2020-12-28,2408.625713426921,10023.425092205405,57.69904829214333,1319.6395664498743,116647271.63576823,45440,11
2020-12-29,2461.669500902116,8211.635808983818,39.35061680170883,1276.1604171858799,113041976.79684442,46468,13
2020-12-30,1726.2965440022883,3899.8032158762217,55.198200134035744,779.8989816722684,91838818.0201671,32527,5
2020-12-31,2652.3063243707493,9267.455290005542,34.128016957314045,1396.3142526781198,112834462.490437,50111,19
2021-01-02,477.6578582540024,709.8217067420483,18.254881727588042,118.44605721172726,27771166.286108866,8993,2
2021-01-03,1232.9221053186675,2577.5069928765297,28.39065676314899,654.2633574625354,50049050.16166374,23289,3
2021-01-04,2172.991791392416,7547.858843840659,43.13100247270347,1326.6090434719579,94322944.90491278,41041,8
2021-01-05,1894.8065904891048,6780.375692225993,17.905740117462962,1126.0919866992806,69384255.97553772,35799,9
2021-01-06,2456.3165467353597,9462.945558801293,39.989151285159785,1523.1021911644084,100650846.3753989,46397,11
2021-01-07,3460.4903488334894,16025.918164640665,34.78152997178145,1977.8455691388958,137373668.7657541,65374,23
2021-01-08,2020.7971997474408,8076.144243635237,43.32880027205776,1103.2103200755705,87365187.42412785,38141,10
2021-01-09,3579.2677503694727,19388.902446307242,28.62322054506469,2070.060417566932,138381013.30728644,67628,26
2021-01-10,1680.898774643606,6868.245901226997,17.92335411958372,944.3175065177393,70250663.84792846,31756,4
2021-01-11,2847.0127366943043,16120.24160451442,17.13958526342576,1884.11722305689,105315680.57995261,53820,17
2021-01-12,1984.5265837290415,10746.924301601946,8.22743852889242,1242.5462719696523,57461702.52055523,37512,14
2021-01-13,3257.848141918978,15596.7491291482,24.62439231354344,2268.20287388935,121342571.96601638,61576,15
2021-01-14,3824.9305135280997,17897.105091111735,19.690501046959707,2539.0360582883436,136698782.96954215,72309,19
2021-01-15,2540.3696206047994,11729.310683242977,40.536700708063165,1479.7063481310151,103625298.77916278,47980,13
2021-01-16,3805.5796701830136,20714.363586189225,29.346712091448477,2279.9484590032166,144263177.15541834,71937,28
2021-01-17,1904.37769480483,6172.355296567082,27.255169225144975,1118.2464098828402,77894016.06598607,35979,3
2021-01-18,3380.948932169653,19663.450216019526,31.577243652477136,2158.2830810466035,128663150.52536778,63922,26
2021-01-19,1630.343310294405,8347.054976791143,21.429294312217472,990.6213432641579,56139257.51441822,30818,9
2021-01-20,2540.272783187459,13227.534995796159,28.39789934890724,1702.9014543165267,80381562.16532804,48034,16
2021-01-21,1431.1174636199057,8025.1398953367025,9.015161565793141,750.2501990185177,47618462.673311666,27038,11
2021-01-22,1187.1192441614173,5306.666295856237,17.104298451129605,559.2750938996948,51896378.56568537,22417,7
